,examples,label,bin
3911,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Sherman. Answer: B. Answer: A",name,1
3912,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Austin. Answer: B. Answer: A",name,1
3913,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Austin. Answer: B. Answer: A",name,1
3914,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Austin. Answer: B. Answer: A",name,1
3915,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Austin. Answer: B. Answer: A",name,1
3916,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Bill. Answer: B. Answer: A",name,1
3917,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Bill. Answer: B. Answer: A",name,1
3918,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Bill. Answer: B. Answer: A",name,1
3919,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Bill. Answer: B. Answer: A",name,1
3920,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Chas. Answer: B. Answer: A",name,1
3921,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Chas. Answer: B. Answer: A",name,1
3922,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Chas. Answer: B. Answer: A",name,1
3923,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Chas. Answer: B. Answer: A",name,1
3924,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Lonnie. Answer: B. Answer: A",name,1
3925,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Lonnie. Answer: B. Answer: A",name,1
3926,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Lonnie. Answer: B. Answer: A",name,1
3927,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Lonnie. Answer: B. Answer: A",name,1
3928,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Monroe. Answer: B. Answer: A",name,1
3929,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Monroe. Answer: B. Answer: A",name,1
3930,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Monroe. Answer: B. Answer: A",name,1
3931,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 My name is Monroe. Answer: B. Answer: A",name,1
3932,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 My name is <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 My name is Byron. Answer: B. Answer: A",name,1
